scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
4190,57.3815,2,376626.34,815.90594,1750155.75,77,0
4191,57.3960,2,50028.24,737.42383,883667.13,76,0
4192,57.4100,2,3969697,552.81030,14120551,117,0
4193,57.4197,2,55740.98,339.68127,814593.31,71,0
4195,57.4405,2,464542.28,686.98590,8639325,104,0
4196,57.4567,2,955600.94,513.27814,2990830,63,0
4197,57.4682,2,46468.51,465.17538,409304.09,33,0
4198,57.4772,2,606382.44,1052.57288,6443411,128,0
4199,57.4870,2,560385.13,686.98730,10954208,106,0
4200,57.4963,2,49622.05,728.42883,877550.5,73,0
4202,57.5205,2,3156797.5,596.30139,21453548,89,0
4203,57.5310,2,4988730.5,595.80060,30493556,93,0
4204,57.5422,2,181426.59,918.51373,2079568.75,96,0
4205,57.5510,2,397251.94,1071.01489,4562529.5,179,0
4206,57.5685,2,607309,766.71045,3537846,80,0
4207,57.5780,2,108373.82,822.42401,1852182.88,91,0
4209,57.6005,2,27150.62,191.66356,324228.06,24,0
4210,57.6155,2,99057.02,871.77472,1323352.25,132,0
4211,57.6298,2,193299.23,755.34900,3173192.25,131,0
4212,57.6400,2,470828.41,751.05652,6521071.5,109,0
4213,57.6497,2,139077.09,191.66119,1075361,11,0
4214,57.6600,2,254774.52,766.37421,3026513.5,81,0
4216,57.6815,2,532034.44,636.35693,1368956.25,54,0
4217,57.6983,2,19459.46,191.66486,303640.31,31,0
4218,57.7108,2,992283.69,509.27783,4134114.5,91,0
4219,57.7237,2,133194.98,733.36481,801760.69,56,0
4220,57.7402,2,563039.31,594.99902,4507136.5,129,0
4221,57.7532,2,25686.29,518.30591,417450.81,51,0
4223,57.7790,2,1099013,475.27579,8392066,91,0
4224,57.7930,2,156662.61,1307.16089,722528.06,66,0
4225,57.8137,2,16110.96,746.83429,306445.19,41,0
4226,57.8290,2,141006.03,1078.02625,1906986.88,105,0
4227,57.8430,2,9838.98,191.66338,96475.82,18,0
4228,57.8630,2,179712.11,595.33252,1457930.13,81,0
4230,57.8852,2,387533.84,907.04443,5075052,147,0
4231,57.8995,2,20107.85,708.43323,303581,28,0
4232,57.9092,2,45729.28,777.36896,1147410.75,77,0
4233,57.9225,2,1231554.25,645.85516,6574173,139,0
4234,57.9337,2,120878.78,760.09094,1307637.63,75,0
4235,57.9473,2,23643.53,760.90643,349554.16,41,0
4237,57.9713,2,261624.25,559.61823,1500834.5,41,0
4238,57.9883,2,68113.97,796.94220,2254543.25,129,0
4239,58.0012,2,437863.94,581.32562,1368777,50,0
4240,58.0175,2,117963.93,430.73361,1668843.75,79,0
4241,58.0280,2,265077.38,559.61804,1622448.63,49,0
4242,58.0398,2,141463.09,441.92108,609614.5,52,0
4244,58.0713,2,39929.73,783.86877,983800.19,93,0
4245,58.0940,2,62261.24,871.99304,2098939.5,140,0
4246,58.1055,2,644715.81,760.36865,5317583.5,149,0
4247,58.1135,2,63181.52,1138.04175,1176441.5,100,0
4248,58.1288,2,211920.53,755.59906,3048766,138,0
4249,58.1418,2,411227.5,821.47418,3893149.25,131,0
4251,58.1630,2,770981.13,554.63733,11195900,174,0
4252,58.1767,2,96578.42,638.36365,590717.06,41,0
4253,58.1905,2,96194.02,620.35040,789198.94,67,0
4254,58.2015,2,106484.01,752.86273,1004044.06,77,0
4255,58.2195,2,49764.8,710.40173,1130795.13,74,0
4256,58.2327,2,48988.88,790.39203,1049140.13,83,0
4258,58.2545,2,324092.97,800.09357,7269513,186,0
4259,58.2690,2,355999.69,795.44293,3081163.5,106,0
4260,58.2798,2,148432.3,587.62671,1305566,64,0
4261,58.2918,2,36121.43,806.91119,708324.31,59,0
4262,58.3013,2,154991.64,1127.58020,1425995,152,0
4263,58.3250,2,116548.82,584.33386,1136306.13,64,0
4265,58.3492,2,584383.19,912.95947,2483036.75,88,0
4266,58.3652,2,40741.02,563.86652,259982.39,37,0
4267,58.3817,2,125913.88,1104.61597,2228209,107,0
4268,58.3902,2,199909.55,1046.01489,3505099,130,0
4269,58.4022,2,101668.92,870.43671,1813275.88,94,0
4270,58.4132,2,303768.19,734.42981,2935169.75,167,0
4272,58.4372,2,230697.8,786.93134,4558672.5,95,0
4273,58.4538,2,670349.75,671.90656,2460621,79,0
4274,58.4642,2,45691.3,369.19858,890806,71,0
4275,58.4743,2,141184.89,751.35754,771936.56,55,0
4276,58.4938,2,148349.7,815.90570,2358832,93,0
4277,58.5060,2,20400.68,884.95544,662629.63,98,0
4279,58.5333,2,108868.06,595.79883,635258.44,41,0
4280,58.5490,2,158498.64,627.30286,2251626.75,104,0
4281,58.5610,2,266799.38,732.93591,854099.56,63,0
4282,58.5752,2,456580.5,670.66156,1732670,58,0
4283,58.5843,2,102785.41,1067.04211,608404.06,82,0
4284,58.6048,2,104085.04,877.94720,1349181.63,107,0
4286,58.6293,2,259749.23,755.34900,2380736.25,83,0
4287,58.6447,2,215695.06,604.28625,1398192.5,76,0
4288,58.6608,2,55004.29,706.93250,379141.09,38,0
4289,58.6748,2,263994.28,608.98022,3280672.25,134,0
4290,58.6843,2,23006.18,191.65396,519824.69,47,0
4291,58.6990,2,495800.84,671.90582,3739007.5,121,0
4293,58.7172,2,350310.19,680.97864,6799988.5,151,0
4294,58.7313,2,77900.11,1007.13092,1141526,133,0
4295,58.7498,2,33981.99,860.46112,404398.22,80,0
4296,58.7760,2,42087.13,601.28168,1097845.5,79,0
4297,58.7883,2,174913.47,759.88855,1209256.5,78,0
4298,58.8010,2,146316.83,1131.56421,1352360.63,128,0
4300,58.8267,2,819471.25,632.67725,4072904.75,78,0
4301,58.8413,2,350627.81,733.43652,1943048.38,74,0
4302,58.8533,2,245605.41,593.27277,1239608.38,47,0
4303,58.8693,2,145383.22,820.41840,1431160.88,72,0
4304,58.8823,2,117296.72,825.89685,815248.88,55,0
4305,58.8943,2,83699.38,1192.53992,1534207.88,98,0
4307,58.9167,2,270589.91,685.87866,2260577.5,82,0
4308,58.9338,2,183351.56,576.83167,965478.94,43,0
4309,58.9442,2,258431.48,799.92847,1115010.13,63,0
4310,58.9563,2,193918.34,724.92450,2262828.5,71,0
4311,58.9692,2,69714.34,734.36652,1452980.63,113,0
4312,58.9805,2,64454.25,733.36499,571167,47,0
4314,59.0090,2,3074018,633.01215,16834572,90,0
4315,59.0225,2,542160.81,571.29639,2507810,73,0
4316,59.0342,2,265304.59,1116.50916,1817035,127,0
4317,59.0482,2,57191.26,980.56494,638539.88,50,0
4318,59.0642,2,85678.83,829.40912,2038701,95,0
4319,59.0750,2,292374.72,980.56592,3065111.75,113,0
4321,59.0967,2,596589,746.91351,2480634,61,0
4322,59.1108,2,168835.95,492.25473,3109236.5,152,0
4323,59.1218,2,1169323.13,904.95032,10950229,134,0
4324,59.1310,2,226256.17,1122.66162,2997552.25,103,0
4325,59.1435,2,101364.64,645.81885,1463593.75,59,0
4326,59.1545,2,62080.22,825.89771,571346.81,67,0
4328,59.1817,2,2957118.5,713.87854,32182236,151,0
4329,59.1940,2,374407.97,1450.68555,5222336.5,194,0
4330,59.2050,2,308490.41,727.34875,2239265.25,102,0
4331,59.2155,2,104189.48,677.65619,2051901.75,111,0
4332,59.2285,2,40541.35,600.66296,1543511.75,97,0
4333,59.2393,2,51904.55,1306.61499,1007608.25,120,0
4335,59.2668,2,1307049.63,904.44763,7346913,80,0
4336,59.2792,2,478454.91,860.46094,5185837.5,90,0
4337,59.2852,2,1153478,860.46173,13013036,127,0
4338,59.2962,2,222027.98,424.91660,1918840.75,68,0
4339,59.3093,2,129160.99,892.45856,1004152.63,63,0
4340,59.3212,2,86604.71,932.44763,492490.09,60,0
4342,59.3532,2,1234755.5,582.62476,4717312.5,76,0
4343,59.3668,2,182198.52,654.30377,5441088.5,103,0
4344,59.3760,2,116968.45,469.25443,967866.19,55,0
4345,59.3900,2,285443,677.65558,5142306.5,112,0
4346,59.3993,2,46726.74,1422.74121,868825.88,97,0
4347,59.4130,2,217171.81,773.35992,1768615.25,110,0
4349,59.4432,2,1907773.5,860.46191,16431453,125,0
4350,59.4558,2,968816.38,857.43951,4524558,62,0
4351,59.4657,2,284575.22,892.45868,2716923.5,107,0
