scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
147,0.4125,2,152403152,432.89948,1112101632,73,0
148,0.4147,2,125499496,649.85052,665157440,40,0
149,0.4167,2,109124824,649.85040,859044928,82,0
150,0.4186,2,119760768,433.23364,837321216,72,0
151,0.4209,2,9212857,648.84601,44476772,23,0
152,0.4242,2,5517528,1297.69116,47310960,61,0
153,0.4275,2,9526338,648.84576,47172344,27,0
154,0.4308,2,2061106.88,110.07130,18370166,70,0
155,0.4321,2,3435307.25,269.16077,54391668,109,0
156,0.4355,2,2472114.75,583.29871,11585840,20,0
157,0.4391,2,1825380.25,1138.60266,11017839,58,0
158,0.4427,2,2373587,583.29865,11013447,34,0
159,0.4465,2,7024016,649.34784,27642090,23,0
160,0.4497,2,3665622.25,1298.69446,33304538,62,0
161,0.4530,2,7310815.5,649.34814,31696534,51,0
163,0.4578,2,218011856,110.07128,1486954112,92,0
164,0.4601,2,113718048,110.07128,728370752,68,0
165,0.4613,2,5336807.5,784.41010,80599296,102,0
166,0.4664,2,214788400,649.34906,1287308800,42,0
167,0.4692,2,181358416,649.34894,1214880896,76,0
168,0.4712,2,165108304,432.89957,1148911232,72,0
169,0.4735,2,155400144,649.85071,826601216,47,0
170,0.4754,2,119917808,649.85040,975382080,84,0
171,0.4774,2,125075296,433.23370,859869504,79,0
172,0.4796,2,9474318,648.84570,45590300,22,0
173,0.4828,2,5570541.5,1297.69104,46776288,49,0
174,0.4860,2,9844806,648.84558,49249320,27,0
175,0.4894,2,2140416.75,110.07129,18523514,69,0
176,0.4906,2,3431652.25,269.16074,53447212,97,0
177,0.4940,2,2297302.5,583.29865,10942169,23,0
178,0.4975,2,2012436.5,1138.60205,11878802,48,0
179,0.5010,2,2655588.5,583.29871,12420218,31,0
180,0.5047,2,6462938.5,649.34790,25590836,22,0
181,0.5079,2,3481344.25,1298.69446,31256802,68,0
182,0.5112,2,7441617.5,649.34821,33566144,46,0
184,0.5160,2,268091664,110.07132,1795929600,96,0
185,0.5183,2,163969616,110.07131,1044834048,81,0
186,0.5195,2,5787331,784.40985,88082064,96,0
187,0.5249,2,255003760,649.34918,1512417408,52,0
188,0.5274,2,172812816,649.34894,1197754752,80,0
189,0.5294,2,147284976,432.89969,1084301184,68,0
190,0.5317,2,94050240,649.85095,510626912,36,0
191,0.5336,2,100823568,649.85077,851172608,80,0
192,0.5356,2,114135192,433.23383,760529280,72,0
193,0.5378,2,9413247,648.84589,45077828,24,0
194,0.5410,2,6085528.5,1297.69128,50064856,51,0
195,0.5443,2,9549185,648.84595,47591284,29,0
196,0.5476,2,3630952.5,269.16080,55692944,96,0
197,0.5488,2,2337289.75,110.07132,20468872,68,0
198,0.5527,2,6820505,649.34814,26970610,20,0
199,0.5559,2,3777470.25,1298.69470,33404386,54,0
200,0.5591,2,7602747,649.34814,31754298,33,0
201,0.5624,2,2436104.5,583.29883,11601154,16,0
202,0.5659,2,2061566.75,1138.60266,12612077,48,0
203,0.5694,2,2653800.25,583.29877,11845566,27,0
205,0.5743,2,247111568,110.07129,1676089344,89,0
206,0.5766,2,179528112,110.07127,1125539584,84,0
207,0.5778,2,5471315.5,784.40991,83021856,83,0
208,0.5830,2,243688064,649.34906,1427815296,46,0
209,0.5854,2,182828800,649.34900,1258118656,82,0
210,0.5874,2,155885968,432.89963,1083070848,72,0
211,0.5897,2,147321072,649.85089,781324992,49,0
212,0.5916,2,120279832,649.85089,959711296,79,0
213,0.5936,2,130101640,433.23392,929160896,74,0
214,0.5958,2,9060689,648.84595,43400172,24,0
215,0.5990,2,5508433.5,1297.69165,46026868,50,0
216,0.6023,2,9554024,648.84619,46933736,30,0
217,0.6056,2,3894650.75,269.16086,60182100,81,0
218,0.6068,2,2194706.75,110.07133,19681700,62,0
219,0.6102,2,6746768,649.34839,26698488,23,0
220,0.6135,2,3537313.25,1298.69495,32297372,61,0
221,0.6167,2,7413281.5,649.34851,31859876,46,0
222,0.6202,2,2370712.75,583.29895,10811629,17,0
223,0.6235,2,2196867.25,1138.60315,13046735,43,0
224,0.6269,2,2660447.5,583.29895,12409707,28,0
226,0.6318,2,273783488,110.07135,1823509760,97,0
227,0.6341,2,177429200,110.07133,1158331264,86,0
228,0.6353,2,5639480,784.40991,84704640,89,0
229,0.6405,2,214442704,649.34924,1281086976,46,0
230,0.6429,2,191108576,649.34894,1323193856,97,0
231,0.6448,2,152255856,432.89966,1105788288,72,0
232,0.6471,2,131056040,649.85083,706348160,42,0
233,0.6490,2,115776200,649.85059,932422656,86,0
234,0.6510,2,112890464,433.23386,841805504,80,0
235,0.6533,2,9808653,648.84589,47673440,22,0
236,0.6565,2,6265189.5,1297.69116,52154804,62,0
237,0.6597,2,10006109,648.84583,48053948,32,0
238,0.6631,2,2197521.5,110.07129,18609320,52,0
239,0.6643,2,3314847,269.16077,53457456,96,0
240,0.6671,2,2226025.25,583.29877,9985929,23,0
241,0.6710,2,1892470.13,1138.60254,11531400,56,0
242,0.6747,2,2442999,583.29871,11328350,33,0
243,0.6786,2,6970476,649.34833,27848354,22,0
244,0.6818,2,3682492,1298.69434,32811480,47,0
245,0.6850,2,7051305,649.34796,31375944,43,0
247,0.6898,2,238004416,110.07130,1608718336,99,0
248,0.6921,2,105331728,110.07126,658809216,64,0
249,0.6933,2,5367780.5,784.40985,81497480,84,0
250,0.6982,2,212043936,649.34930,1262013440,47,0
251,0.7006,2,180192992,649.34900,1251363840,102,0
252,0.7025,2,124879016,432.89972,863354240,65,0
253,0.7048,2,113088608,649.85089,595362112,33,0
254,0.7067,2,113840008,649.85077,905758656,90,0
255,0.7087,2,118298016,433.23404,846565440,84,0
256,0.7110,2,9098933,648.84613,43301812,22,0
257,0.7142,2,5712327.5,1297.69153,48991500,55,0
258,0.7174,2,9343592,648.84601,46848948,29,0
259,0.7208,2,2011530.63,110.07133,18204884,80,0
260,0.7220,2,4021541.75,269.16071,63479492,90,0
261,0.7255,2,2508569,583.29871,11300682,23,0
262,0.7292,2,1728139.25,1138.60242,10189592,56,0
263,0.7329,2,2356250.75,583.29865,11019324,34,0
264,0.7367,2,6589809,649.34796,26104648,23,0
265,0.7400,2,3443485,1298.69446,31343122,68,0
266,0.7433,2,7414907,649.34833,32467520,46,0
268,0.7481,2,240800560,110.07128,1623380224,98,0
269,0.7504,2,153309232,110.07130,989304128,91,0
