Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
815137	25832	58.0704	2	1.1221E+07	552578	588.3519	79.63	747	4352	HCD-HMSn
815137	25833	58.0721	2	2.8572E+06	169447	419.2584	42.11	495	2401	HCD-HMSn
815137	25834	58.0743	2	2.3934E+06	235785	129.1319	54.96	322	1147	HCD-HMSn
815137	25835	58.0765	2	739253	56731	129.132	14.56	212	721	HCD-HMSn
815137	25836	58.0787	2	1.7014E+06	145813	129.1318	31.68	300	1005	HCD-HMSn
815137	25837	58.0806	1	2.8824E+09	7.7858E+07	615.8254	345.4	30876	30876	HMS
815137	25838	58.0828	2	1.4984E+06	86869	128.1349	21.22	303	1266	HCD-HMSn
815137	25839	58.0849	2	594902	30380	110.072	13.9	333	1175	HCD-HMSn
815137	25840	58.0861	2	1.0432E+07	819998	863.4178	46.03	421	1788	HCD-HMSn
815137	25841	58.0883	2	5.5552E+06	469032	130.1415	104.7	467	1896	HCD-HMSn
815137	25842	58.0902	2	4.7667E+06	511660	173.129	97.23	556	2592	HCD-HMSn
815137	25843	58.0923	2	3.9644E+06	346066	136.0761	114.4	643	3329	HCD-HMSn
815137	25844	58.0945	2	1.2342E+06	75985	390.2097	17.98	251	871	HCD-HMSn
815137	25845	58.0967	2	2.4881E+06	216364	130.1417	48.81	338	1161	HCD-HMSn
815137	25846	58.0989	2	2.1729E+06	122374	434.2582	42.8	458	2024	HCD-HMSn
815137	25847	58.1011	2	1.2481E+06	71793	210.7506	17.79	319	1608	HCD-HMSn
815137	25848	58.1032	2	1.3026E+06	79315	129.1319	33.74	382	1715	HCD-HMSn
815137	25849	58.1054	2	377542	54439	211.6335	16.03	192	573	HCD-HMSn
815137	25850	58.1073	1	3.0093E+09	8.1929E+07	615.8254	340.7	31169	31169	HMS
815137	25851	58.1095	2	3.057E+06	136104	418.2997	35.01	541	2842	HCD-HMSn
815137	25852	58.1117	2	2.629E+06	152983	129.1321	34.58	400	1745	HCD-HMSn
815137	25853	58.1132	2	4.5128E+06	433075	129.1319	79.55	415	1715	HCD-HMSn
815137	25854	58.1154	2	6.7615E+06	470630	129.1318	96.47	602	2604	HCD-HMSn
815137	25855	58.1170	2	7.4576E+06	259544	127.1316	41.23	608	3695	HCD-HMSn
815137	25856	58.1188	2	3.4883E+06	399276	539.3164	99	460	2262	HCD-HMSn
815137	25857	58.1210	2	2.8596E+06	179451	128.1349	59.87	450	1979	HCD-HMSn
815137	25858	58.1231	2	3.8048E+06	223273	130.1417	72.44	569	3079	HCD-HMSn
815137	25859	58.1253	2	2.3538E+06	329668	433.2741	123.3	383	1762	HCD-HMSn
815137	25860	58.1275	2	3.549E+06	398893	758.3633	81.5	454	2930	HCD-HMSn
815137	25861	58.1297	2	3.1537E+06	178456	129.132	44.43	398	2319	HCD-HMSn
815137	25862	58.1318	2	1.1905E+06	52396	211.6356	13.37	314	1231	HCD-HMSn
815137	25863	58.1337	1	2.8407E+09	6.6737E+07	615.8254	301.5	32243	32243	HMS
815137	25864	58.1359	2	8.1702E+07	1.3513E+07	587.3486	159.4	497	2141	HCD-HMSn
815137	25865	58.1381	2	4.2387E+06	240381	130.1417	48.54	472	2694	HCD-HMSn
815137	25866	58.1397	2	4.849E+06	666934	120.0812	145.8	456	2445	HCD-HMSn
815137	25867	58.1418	2	4.9943E+06	386603	128.1347	99.81	523	2739	HCD-HMSn
815137	25868	58.1437	2	5.1742E+06	282715	128.1349	59.71	567	3309	HCD-HMSn
815137	25869	58.1459	2	2.6405E+06	365908	110.0719	120.9	430	2004	HCD-HMSn
815137	25870	58.1480	2	3.8041E+06	404415	747.3625	80.09	474	2216	HCD-HMSn
815137	25871	58.1502	2	1.7284E+06	243209	110.0719	93.11	398	1686	HCD-HMSn
815137	25872	58.1523	2	2.3226E+06	99463	317.1826	34.88	514	2403	HCD-HMSn
815137	25873	58.1545	2	1.8622E+06	158242	129.1322	34.94	301	1306	HCD-HMSn
815137	25874	58.1557	2	7.1264E+06	845107	660.4016	65.52	383	1559	HCD-HMSn
815137	25875	58.1579	2	1.4556E+07	430496	629.3589	73.45	1211	7774	HCD-HMSn
815137	25876	58.1598	1	2.9432E+09	6.497E+07	615.8252	314.6	34820	34820	HMS
815137	25877	58.1620	2	7.78E+06	486297	131.145	73.77	532	2950	HCD-HMSn
815137	25878	58.1640	2	2.6179E+06	153242	433.2741	49.87	499	2467	HCD-HMSn
