Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed	InterferenceScore
811913	14694	699.3599	20741	20750	20724	-1	0	20623	20803	20724	2.19E+07	18.67	18	4.27E+08	7510.9	1.17E+06	8.54E+06	3571	3.33E+08	20720	23.4	-0.1443	0.3478	8	1
811913	14695	412.7359	20741	20751	20852	14818	0	20623	20836	20724	2.59E+07	128	70	1.79E+09	2.48E+07	202325	1.25E+06	6381	1.88E+09	20725	32.4	-0.08339	0.3053	11	1
811913	14699	821.441	20741	20755	20724	-1	0	20639	20803	20724	1.17E+07	20.27	21	3.34E+08	7560	575706	2.58E+06	3579	2.83E+08	20715	24.5	-0.06292	0.3592	8	1
811913	14700	381.2668	20741	20756	20886	14792	0	20584	20886	20786	6.10E+07	617.3	31	2.56E+09	1.07E+06	98760	323985	3583	2.48E+09	20778	36.4	-0.4325	0.2988	12	1
811913	14702	729.3613	20757	20759	21619	15390	0	20529	21212	20769	2.08E+08	171.6	273	4.41E+10	1.46E+08	1.21E+06	6.69E+06	6390	4.30E+10	20856	139	0.2165	0.5732	72	0.8936
811913	14703	687.0991	20757	20760	20757	-1	0	20656	20852	20757	1.05E+08	721.6	48	5.41E+09	1.08E+08	145234	997636	3576	6.14E+09	20755	28.1	-0.02171	0.3	9	0.9446
811913	14704	400.2482	20757	20761	20803	-1	0	20639	20952	20803	2.80E+08	649.2	106	3.07E+10	1.94E+08	431755	2.69E+06	6393	3.05E+10	20801	40.1	0.07525	0.2582	13	1
811913	14705	562.859	20757	20762	20935	14823	0	20673	20998	20769	1.74E+08	402.5	71	1.57E+10	1.82E+08	431678	2.69E+06	6410	1.54E+10	20780	32.8	0.1112	0.2817	11	1
811913	14706	415.9363	20757	20763	20757	-1	0	20524	20886	20757	7.87E+07	1319	40	5.36E+09	6.75E+07	59612	482240	6391	5.57E+09	20719	61.1	-0.7721	0.3383	20	0.693
811913	14708	469.9484	20757	20765	20741	-1	0	20639	20852	20741	2.94E+07	34.79	74	2.09E+09	2.67E+07	844570	5.33E+06	6404	2.09E+09	20740	31.6	-0.02511	0.3036	11	1
811913	14709	494.6171	20757	20766	20741	-1	0	20561	20836	20741	2.56E+07	37.99	27	1.12E+09	4.11E+06	673855	7.27E+06	6400	1.02E+09	20728	31.6	-0.1873	0.314	11	1
811913	14712	512.8227	20769	20770	20836	-1	0	20690	20969	20836	4.29E+09	3334	76	3.58E+11	7.10E+08	1.29E+06	1.43E+07	6423	3.60E+11	20832	35.7	0.0116	0.2773	12	1
811913	14713	634.3737	20769	20771	21243	15064	0	20673	21111	20969	2.73E+08	93.94	269	4.88E+10	2.63E+08	2.91E+06	9.87E+06	6368	2.56E+10	20970	33.5	-0.06136	0.2494	14	1
811913	14714	505.7866	20769	20772	21745	15556	0	20673	20903	20786	2.39E+08	584.7	58	1.56E+10	2.47E+08	408213	2.52E+06	6398	1.63E+10	20782	31.1	-0.02416	0.2875	10	0.9572
811913	14719	571.1277	20769	20777	20757	-1	0	20607	20886	20757	8.28E+07	2673	78	5.97E+09	5.35E+07	30972	291029	6415	6.18E+09	20747	32.1	-0.0372	0.2875	10	1
811913	14721	636.6979	20769	20779	21996	15742	0	20673	20886	20769	1.60E+08	292.2	40	7.63E+09	1.44E+08	546377	5.37E+06	3568	8.24E+09	20780	29.3	0.008869	0.3119	10	1
811913	14723	720.0751	20769	20781	20757	-1	0	20656	20836	20757	6.35E+07	63.96	29	2.06E+09	7.21E+06	993491	7.42E+06	3560	2.29E+09	20749	27.8	-0.03028	0.3147	10	1
811913	14724	642.005	20769	20782	20757	-1	0	20656	20852	20757	5.80E+07	112.9	49	2.99E+09	3.29E+07	514020	3.05E+06	3563	3.31E+09	20758	28.9	0.02577	0.3038	10	1
811913	14726	592.8939	20769	20784	21881	15650	0	20639	20852	20757	5.01E+07	1069	52	2.92E+09	2.10E+07	46837	429666	6398	3.22E+09	20752	29.8	-0.07361	0.2902	10	1
811913	14727	454.2603	20769	20785	20786	-1	0	20522	20903	20786	9.49E+07	80.54	260	1.07E+10	8.94E+07	1.18E+06	5.13E+06	6408	4.91E+09	20786	29.2	-0.03	0.2875	10	0.8716
811913	14728	772.4194	20786	20787	20786	-1	0	20673	20903	20786	5.07E+08	4.829	59	3.91E+10	5.07E+08	1.05E+08	1.19E+09	6355	2.47E+10	20788	26.5	0.01825	0.3354	9	1
811913	14729	609.0847	20786	20788	20836	-1	0	20724	20935	20836	1.52E+09	4038	76	1.24E+11	6.06E+08	376351	4.01E+06	6418	1.27E+11	20832	33.9	0.05596	0.3013	11	0.97
811913	14730	808.903	20786	20789	20786	-1	0	20673	20886	20786	1.89E+08	512.9	46	9.11E+09	1.77E+08	368160	2.16E+06	3585	9.72E+09	20780	29.8	-0.01053	0.3134	10	1
811913	14731	756.425	20786	20790	20707	14599	0	20673	20869	20769	1.36E+08	180.6	31	5.26E+09	3.86E+07	754610	3.84E+06	3566	5.82E+09	20766	29.1	-0.0586	0.3218	10	0.5835
811913	14732	491.6276	20786	20791	20819	14795	0	20656	20852	20757	7.98E+07	255.3	51	5.37E+09	1.95E+07	312770	1.74E+06	6414	5.98E+09	20762	29.2	0.00365	0.3126	10	0.2739
811913	14734	524.2766	20786	20793	20803	-1	0	20690	20917	20803	1.61E+08	296.2	88	1.49E+10	1.54E+08	543314	2.63E+06	6385	1.51E+10	20806	34.6	0.008162	0.2764	11	0.8079
811913	14738	534.2836	20786	20797	20113	14125	0	20639	20852	20757	3.76E+07	76.87	88	3.19E+09	1.05E+07	489122	2.16E+06	6379	3.29E+09	20751	32.9	-0.02844	0.2973	11	1
811913	14740	779.0548	20786	20799	20786	-1	0	20690	20886	20786	5.00E+07	785.1	57	3.34E+09	5.83E+07	63734	551410	3583	3.60E+09	20792	29.4	0.05583	0.308	10	1
811913	14742	651.8652	20786	20801	21439	15287	0	20584	20836	20724	4.80E+07	21.61	107	5.05E+09	7958.7	2.22E+06	1.02E+07	6414	4.76E+09	20722	38.3	-0.1173	0.2852	13	1
811913	14743	746.1242	20786	20802	20769	-1	0	20690	20869	20769	3.46E+07	217.4	14	5.03E+08	6111.9	158972	1.19E+06	3580	6.09E+08	20771	26.9	-0.04621	0.3339	9	1
811913	14744	557.9984	20803	20804	20836	-1	0	20724	20969	20836	5.75E+09	4333	72	4.64E+11	3.62E+09	1.33E+06	1.28E+07	6425	4.76E+11	20840	35.2	0.09069	0.2772	12	1
811913	14745	397.261	20803	20805	20836	-1	0	20597	20969	20836	8.70E+08	1425	84	8.00E+10	5.61E+08	610679	4.34E+06	6420	7.96E+10	20835	38.9	0.06207	0.2629	13	0.8662
811913	14746	626.7175	20803	20806	20786	-1	0	20707	20886	20786	1.25E+08	556.8	39	4.88E+09	8.26E+07	223787	1.76E+06	3567	5.28E+09	20793	28.1	0.06077	0.3043	10	1
811913	14747	656.0236	20803	20807	20836	-1	0	20707	21012	20836	1.14E+08	137.7	131	1.40E+10	9.89E+07	828328	4.90E+06	6399	1.39E+10	20847	48	0.2617	0.2421	15	1
811913	14749	687.3485	20803	20809	20757	-1	0	20639	20869	20757	1.97E+08	107.1	41	9.13E+09	14580	1.84E+06	7.82E+06	3565	1.02E+10	20761	29.3	0.02731	0.3109	10	1
811913	14750	680.3707	20803	20810	21012	14874	0	20607	21149	20819	2.14E+08	90.36	240	2.97E+10	1.64E+08	2.36E+06	8.49E+06	3563	1.56E+10	20828	31.8	0.0474	0.2875	10	1
811913	14752	538.3179	20803	20812	20769	-1	0	20554	20917	20769	5.78E+07	31.44	73	5.80E+09	3.24E+07	1.84E+06	6.34E+06	6400	5.01E+09	20774	33.3	-0.1162	0.3005	11	0.6237
811913	14756	865.3774	20803	20816	20803	-1	0	20690	20917	20803	3.82E+07	591.7	61	1.98E+09	2.12E+07	64600	811744	6426	2.08E+09	20805	28.2	0.04344	0.3	9	1
811913	14760	489.2846	20819	20821	20852	-1	0	20690	20986	20852	5.87E+08	541.3	101	6.11E+10	6.17E+08	1.08E+06	4.76E+06	6417	6.20E+10	20849	38.7	0.1031	0.262	13	0.9918
811913	14762	562.8402	20819	20823	20935	14823	0	20690	21039	20819	1.72E+08	142.3	49	1.16E+10	1.58E+08	1.21E+06	6.38E+06	6402	1.07E+10	20817	32.6	0.1866	0.2764	11	0.7374
811913	14763	733.3607	20819	20824	20869	-1	0	20757	20986	20869	8.50E+08	1215	74	7.13E+10	3.48E+08	699977	3.87E+06	6424	7.35E+10	20870	34.3	-0.02213	0.2897	11	1
811913	14764	812.4444	20819	20825	20852	-1	0	20741	20969	20852	3.01E+08	261.4	79	2.52E+10	2.38E+08	1.15E+06	5.94E+06	3573	2.59E+10	20851	33.8	-0.004085	0.2984	11	0.7817
811913	14766	630.8514	20819	20827	21651	15447	0	20724	21047	20836	2.52E+08	49.35	55	1.85E+10	2.06E+08	5.10E+06	2.72E+07	6382	1.63E+10	20842	33.9	0.1773	0.2764	11	1
811913	14768	477.6143	20819	20829	20002	14019	0	20707	20852	20803	9.01E+07	162.4	49	4.30E+09	5.00E+07	554604	3.96E+06	6397	3.92E+09	20797	23.3	0.02626	0.3291	8	0.821
811913	14769	521.8235	20819	20830	20316	14279	0	20690	20903	20803	8.69E+07	354.1	45	3.95E+09	3.00E+07	245355	1.92E+06	6407	4.19E+09	20804	27.5	0.04219	0.3139	9	1
811913	14770	815.3893	20819	20831	20836	-1	0	20741	20952	20836	6.59E+07	141.3	86	6.02E+09	6.13E+07	466721	3.17E+06	6397	6.14E+09	20840	33.8	-0.01318	0.2799	11	1
811913	14771	750.4377	20819	20832	20836	-1	0	20724	20952	20836	6.89E+07	84.94	72	5.44E+09	6.29E+07	811079	4.05E+06	3558	5.40E+09	20834	34.8	0.02853	0.2905	11	1
811913	14772	457.2999	20819	20833	20969	14905	0	20673	20935	20819	5.41E+07	95.28	105	5.21E+09	5.17E+07	567497	4.74E+06	6352	5.21E+09	20809	39.6	-0.09688	0.2793	13	0.7383
811913	14773	795.9275	20819	20834	21347	15176	0	20707	20903	20803	3.56E+07	67.47	70	2.10E+09	1.79E+07	527987	3.18E+06	3555	2.22E+09	20805	30.3	0.028	0.2948	11	1
811913	14774	418.2543	20819	20835	21388	15260	0	20741	20969	20852	5.10E+07	88.77	101	4.67E+09	4.57E+07	574618	3.16E+06	6405	4.66E+09	20852	35.3	0.008261	0.2764	11	1
811913	14775	515.8566	20836	20837	20769	14658	0	20607	21039	20836	2.61E+09	1716	62	1.78E+11	2.61E+09	1.52E+06	1.09E+07	6414	1.77E+11	20842	32.1	0.01919	0.2958	10	0.8826
811913	14776	362.2417	20836	20838	20836	-1	0	20741	20935	20836	9.44E+07	752.4	55	6.72E+09	9.23E+07	125503	1.05E+06	6419	7.21E+09	20829	30.4	0.03343	0.3079	10	1
811913	14779	444.8182	20836	20841	20769	-1	0	20561	21012	20769	3.36E+08	173.7	72	2.79E+10	5.11E+07	1.94E+06	1.48E+07	6399	2.77E+10	20769	34.7	0.01364	0.2804	11	0.5739
811913	14785	756.8685	20836	20847	20803	-1	0	20673	20903	20803	3.20E+07	53.24	83	2.32E+09	3.66E+06	600992	4.99E+06	6397	2.29E+09	20800	34.3	-0.1328	0.2971	12	1
811913	14786	761.4238	20836	20848	20819	-1	0	20690	21024	20819	3.85E+07	10.24	128	3.47E+09	1.40E+07	3.76E+06	2.04E+07	6407	2.73E+09	20832	41.2	0.287	0.2575	13	1
811913	14787	719.3853	20836	20849	20819	-1	0	20741	20903	20819	3.69E+07	4.139	28	1.19E+09	6.30E+06	8.92E+06	6.38E+07	6389	3.94E+08	20821	18.3	0.006992	0.3578	7	1
811913	14788	439.5811	20836	20850	20852	-1	0	20724	20952	20852	4.00E+07	613	63	3.02E+09	4.48E+07	65286	456682	6402	3.25E+09	20846	30.6	-0.01018	0.3084	10	1
811913	14789	744.0824	20836	20851	20836	-1	0	20724	20969	20836	1.21E+07	55.24	103	1.26E+09	382.51	219659	1.18E+06	3565	1.25E+09	20842	37.5	0.06425	0.2795	12	1
811913	14790	555.289	20852	20853	20886	-1	0	20757	20998	20886	1.10E+09	1061	89	9.85E+10	6.71E+08	1.03E+06	7.18E+06	6401	1.01E+11	20891	36.4	0.039	0.2859	12	1
811913	14791	469.808	20852	20854	21946	15698	0	20757	20969	20852	2.22E+08	294.8	66	1.49E+10	2.22E+08	753905	5.07E+06	6364	1.56E+10	20860	31	-0.01556	0.3103	10	1
811913	14792	381.5752	20852	20855	20886	-1	0	20741	21024	20886	3.52E+08	4713	116	3.53E+10	2.91E+08	74722	1.04E+06	6422	3.54E+10	20890	39.7	0.1079	0.2665	12	0.9851
811913	14793	538.7949	20852	20856	21473	15290	0	20690	20952	20836	1.31E+08	252.4	60	8.83E+09	8.11E+07	517637	2.50E+06	6382	9.03E+09	20833	32.7	0.03868	0.2993	11	0.731
811913	14794	426.2921	20852	20857	20493	14432	0	20584	20969	20819	1.19E+08	555.5	78	9.08E+09	3.82E+07	213397	2.85E+06	6381	9.24E+09	20816	33.6	0.07307	0.2972	11	0.4925
811913	14795	491.6104	20852	20858	20819	-1	0	20724	21017	20819	8.52E+07	209.2	156	7.95E+09	2.74E+07	407418	3.41E+06	6404	8.05E+09	20862	58.6	0.3937	0.4522	16	0.7694
811913	14796	456.515	20852	20859	20836	-1	0	20724	20969	20836	6.42E+07	927.9	56	4.22E+09	3.66E+07	69163	872776	6417	4.34E+09	20846	34.6	0.1113	0.2785	11	0.9271
811913	14797	430.6427	20852	20860	20836	-1	0	20707	20952	20836	5.93E+07	2101	35	2.20E+09	1.88E+07	28242	299325	6396	2.44E+09	20836	28.7	0.001763	0.3111	9	1
811913	14798	575.9922	20852	20861	21574	15352	0	20707	20917	20819	6.27E+07	73.04	72	4.95E+09	1.35E+07	857811	7.38E+06	6423	5.03E+09	20814	30.1	0.06287	0.2962	10	0.483
811913	14799	580.0754	20852	20862	20819	-1	0	20639	20952	20819	7.09E+07	622.4	133	7.13E+09	2.69E+07	113976	911107	6410	7.28E+09	20791	57.1	-0.1053	0.2729	17	0.778
811913	14800	443.9215	20852	20863	20886	-1	0	20757	20998	20886	9.21E+07	1086	79	7.71E+09	8.78E+07	84812	681187	6399	7.84E+09	20882	35.1	0.08823	0.2764	11	0.9432
811913	14801	497.2876	20852	20864	20869	-1	0	20741	20969	20869	9.19E+07	92	42	4.66E+09	7.93E+07	998611	5.14E+06	6401	4.74E+09	20866	30.8	-0.0491	0.2875	10	0.8611
811913	14803	913.385	20852	20866	20869	-1	0	20623	20969	20869	2.85E+07	1880	74	2.22E+09	3.10E+07	15148	81817	6423	2.38E+09	20861	30.4	-0.0006104	0.3063	10	0.7815
811913	14804	788.4658	20852	20867	20869	-1	0	20757	20969	20869	2.70E+07	59.72	85	2.35E+09	2.06E+07	451777	3.26E+06	3568	2.40E+09	20867	32.9	0.02422	0.2982	11	0.8192
811913	14806	571.317	20869	20870	20852	-1	0	20757	20969	20852	1.12E+08	40.18	59	7.78E+09	1.20E+08	2.78E+06	1.38E+07	6392	7.64E+09	20860	30.9	0.005484	0.3065	10	0.7713
811913	14810	533.3311	20869	20874	21590	15320	0	20584	21017	20836	7.19E+07	38.93	69	7.00E+09	3.20E+07	1.85E+06	8.71E+06	6422	4.99E+09	20836	33.8	0.04728	0.2866	11	1
811913	14816	625.6239	20869	20880	20324	14324	0	20769	20998	20886	8.58E+07	141	67	6.33E+09	8.07E+07	608745	5.13E+06	6408	6.47E+09	20892	32.5	0.03907	0.2928	10	0.8028
811913	14817	671.9264	20869	20881	20886	-1	0	20769	20986	20886	4.79E+07	674.8	57	2.69E+09	4.49E+07	70923	570943	3568	2.89E+09	20879	30.3	0.001198	0.3088	10	1
811913	14818	412.2419	20869	20882	20852	-1	0	20757	20935	20852	2.87E+07	221.9	34	1.06E+09	3.27E+06	129214	721140	6391	1.17E+09	20846	28.8	-0.02036	0.3193	10	1
811913	14820	823.4151	20869	20884	20852	-1	0	20757	20952	20852	1.69E+07	18.59	61	1.22E+09	4.20E+06	909679	5.65E+06	3566	1.18E+09	20855	29.4	0.06033	0.3082	10	1
811913	14822	517.3379	20886	20887	20298	14191	0	20769	20998	20886	3.35E+09	1216	77	2.56E+11	3.35E+09	2.75E+06	1.53E+07	6415	2.67E+11	20889	33.7	-0.006484	0.285	11	0.9924
811913	14823	562.3023	20886	20888	20935	-1	0	20803	21024	20935	2.68E+09	851.7	84	2.21E+11	1.03E+09	3.15E+06	1.73E+07	6430	2.27E+11	20931	33.1	-0.03967	0.307	11	0.89
811913	14825	552.2951	20886	20890	21228	15045	0	20803	21012	20903	3.51E+08	570.6	65	2.49E+10	3.20E+08	615442	3.80E+06	6424	2.60E+10	20903	33.4	0.00773	0.3001	11	0.8923
811913	14828	538.3453	20886	20893	21473	15290	0	20786	21017	20935	2.77E+08	2.489	66	2.77E+10	1.71E+08	1.11E+08	6.91E+08	3557	1.18E+10	20929	24.8	-0.03777	0.363	8	0.9704
811913	14829	526.2764	20886	20894	20886	-1	0	20639	20986	20886	6.44E+07	161.9	91	6.86E+09	6.20E+07	397681	1.99E+06	6396	6.58E+09	20881	38.3	-0.06597	0.2665	12	0.6908
811913	14831	522.31	20886	20896	20869	-1	0	20769	20969	20869	4.75E+07	52.72	61	2.65E+09	2.82E+07	900629	3.66E+06	6407	2.68E+09	20870	30.2	0.06424	0.3033	10	1
811913	14832	508.3012	20886	20897	21905	15665	0	20769	21050	20886	3.60E+07	20.38	93	3.47E+09	3.06E+07	1.76E+06	7.58E+06	6415	3.19E+09	20884	34.9	0.1173	0.2764	11	0.8432
811913	14833	505.6316	20886	20898	21745	15556	0	20769	20986	20869	4.37E+07	43.54	53	2.40E+09	1.99E+07	1.00E+06	6.29E+06	6368	2.35E+09	20870	31.9	0.01599	0.2994	11	0.5709
811913	14834	386.7306	20886	20899	20886	-1	0	20769	20986	20886	2.73E+07	344	78	2.22E+09	2.12E+07	79221	560118	6403	2.34E+09	20882	32.2	0.0641	0.2926	11	0.9276
811913	14835	420.6401	20886	20900	20238	14216	0	20757	20952	20852	2.43E+07	239.3	75	1.98E+09	3.87E+06	101479	1.26E+06	6418	2.09E+09	20853	31.6	-0.01301	0.2985	11	1
811913	14836	742.3769	20886	20901	21422	15274	0	20786	20986	20886	3.13E+07	21.78	66	2.24E+09	2.89E+07	1.44E+06	1.29E+07	3560	2.17E+09	20884	30.7	-0.05963	0.2875	10	1
811913	14838	588.3292	20903	20904	21061	14995	0	20568	21202	20917	1.28E+08	45.1	229	1.88E+10	1.52E+08	2.84E+06	1.12E+07	6401	1.13E+10	20915	32.9	0.00895	0.3017	11	0.7746
811913	14839	480.828	20903	20905	20969	-1	0	20803	21063	20969	1.26E+09	1763	44	8.17E+10	2.46E+08	715706	6.22E+06	6391	8.13E+10	20963	38.3	0.04218	0.2304	17	1
811913	14841	703.7041	20903	20907	21061	-1	0	20707	21163	21061	1.17E+09	471.3	182	1.37E+11	3.65E+08	2.48E+06	1.54E+07	6411	1.37E+11	21008	66.5	-0.2166	0.9788	42	0.9854
811913	14843	877.3931	20903	20909	20903	-1	0	20673	21017	20903	3.32E+07	1190	73	2.46E+09	3.22E+07	27904	247315	6416	2.62E+09	20902	32.4	0.02438	0.2979	11	0.9716
811913	14844	762.401	20903	20910	20869	-1	0	20757	20969	20869	3.69E+07	34.19	86	2.58E+09	8.45E+06	1.08E+06	4.48E+06	3558	2.51E+09	20863	31.6	-0.05265	0.2973	10	1
811913	14845	640.3303	20903	20911	20597	14501	0	20690	21047	20952	1.42E+08	29.25	95	1.34E+10	8.67E+07	4.84E+06	3.54E+07	6410	1.26E+10	20951	32.5	-0.1869	0.3308	11	1
811913	14846	427.7368	20903	20912	20903	-1	0	20803	20998	20903	2.77E+07	279.5	66	1.78E+09	2.17E+07	99008	794300	6415	1.91E+09	20897	30.6	-0.01248	0.2984	10	1
811913	14847	393.7741	20903	20913	20391	14381	0	20803	21012	20917	4.98E+07	208.5	67	3.16E+09	4.62E+07	238917	2.15E+06	6406	3.35E+09	20913	31.3	-0.007647	0.2978	10	0.9141
811913	14849	766.8505	20903	20915	20869	-1	0	20741	20986	20869	2.68E+07	552.2	74	2.04E+09	1.23E+07	48573	474846	6408	2.15E+09	20869	32.9	0.01706	0.2971	11	0.651
811913	14851	608.9702	20917	20918	20869	-1	0	20757	20969	20869	1.02E+09	6204	74	7.68E+10	1.88E+08	163841	1.92E+06	6427	7.99E+10	20865	33.4	0.01551	0.2967	11	0.8257
811913	14854	509.2884	20917	20921	20935	-1	0	20836	21024	20935	2.63E+08	88.57	60	1.74E+10	2.58E+08	2.97E+06	1.08E+07	6396	1.78E+10	20932	30.6	-0.09439	0.2996	10	0.9285
811913	14856	436.9279	20917	20923	20935	-1	0	20836	21017	20935	2.26E+08	2960	35	8.83E+09	1.54E+08	76294	651867	6422	9.57E+09	20928	29.6	-0.04716	0.3266	10	0.845
811913	14859	660.3804	20917	20926	20917	-1	0	20819	21017	20917	2.99E+07	8.835	97	2.85E+09	2.95E+07	3.39E+06	1.27E+07	6401	2.33E+09	20912	31.3	-0.007795	0.3135	10	1
811913	14860	757.7269	20917	20927	20724	14691	0	20803	20998	20903	2.98E+07	311.6	29	9.02E+08	8.36E+06	95580	716052	3568	1.04E+09	20904	28.1	-0.001887	0.3119	9	0.5943
811913	14861	594.3517	20917	20928	21017	14884	0	20623	21099	21024	4.31E+08	179	108	5.39E+10	2.89E+07	2.41E+06	1.08E+07	6380	5.33E+10	21026	44.9	-0.1445	0.4185	31	0.3912
811913	14863	748.8969	20917	20930	20935	-1	0	20707	21047	20935	6.34E+07	78.25	82	4.66E+09	5.86E+07	810689	4.90E+06	6425	4.68E+09	20940	32.6	-0.1019	0.2933	11	1
811913	14864	780.4232	20917	20931	20329	14333	0	20819	21012	20917	3.11E+07	23.35	74	2.59E+09	3.36E+07	1.33E+06	6.59E+06	3557	2.56E+09	20918	31.5	-0.02187	0.3019	11	1
811913	14866	401.2559	20917	20933	20935	-1	0	20836	21024	20935	9.09E+07	312.6	73	7.92E+09	8.43E+07	290762	1.51E+06	6411	8.05E+09	20939	31.7	-0.1434	0.32	11	1
811913	14867	797.3995	20917	20934	21881	15672	0	20803	21012	20903	2.85E+07	58.79	84	2.09E+09	2.58E+07	485190	2.86E+06	3558	2.10E+09	20906	33.8	-0.01492	0.2939	11	1
811913	14868	472.2828	20935	20936	20969	-1	0	20852	21032	20969	5.82E+08	465.1	43	3.14E+10	2.51E+08	1.25E+06	6.80E+06	6387	3.13E+10	20957	30.4	-0.123	0.3314	11	1
811913	14869	737.8982	20935	20937	20952	-1	0	20852	21024	20952	2.33E+08	144.1	67	1.46E+10	2.35E+08	1.62E+06	9.01E+06	6381	1.49E+10	20949	30.4	-0.09396	0.3294	11	1
811913	14870	603.6406	20935	20938	20935	-1	0	20836	21012	20935	5.69E+07	267	43	2.73E+09	5.27E+07	213206	1.48E+06	6400	3.01E+09	20927	29.2	-0.03523	0.3216	10	0.732
811913	14873	834.4194	20935	20941	20935	-1	0	20836	21017	20935	9.50E+07	321	39	4.29E+09	8.71E+07	295934	1.75E+06	3567	4.51E+09	20940	29.4	-0.03039	0.3199	10	1
811913	14874	680.9096	20935	20942	21012	-1	0	20724	21124	21012	3.90E+08	349.9	109	4.02E+10	2.00E+08	1.12E+06	6.42E+06	6383	3.98E+10	20997	42.4	-0.1242	0.182	29	0.9381
811913	14876	716.3671	20935	20944	20935	-1	0	20803	21024	20935	3.25E+07	36.65	41	1.54E+09	2.36E+07	885996	3.67E+06	3550	1.56E+09	20927	28.8	-0.03312	0.3189	10	1
811913	14878	645.6016	20935	20946	20952	-1	0	20836	21024	20952	4.46E+07	221.4	93	3.66E+09	5.52E+07	201689	1.43E+06	3571	3.75E+09	20945	30.9	-0.02312	0.3192	11	0.8658
811913	14880	469.79	20935	20948	20255	14273	0	20819	21012	20917	4.52E+07	296.5	60	2.46E+09	2.23E+07	152401	1.12E+06	6408	2.65E+09	20917	30.7	-0.05075	0.2875	10	0.8917
811913	14882	723.8505	20935	20950	21228	15185	0	20836	21017	20935	2.16E+07	229.8	62	1.43E+09	2.44E+07	93988	610191	6404	1.55E+09	20930	29.6	-0.0613	0.3274	10	0.9012
811913	14883	802.1265	20935	20951	20917	-1	0	20836	21012	20917	2.36E+07	63.55	49	9.72E+08	1.22E+07	371675	2.80E+06	3570	1.03E+09	20926	29.2	-0.008852	0.3187	10	1
811913	14884	594.3749	20952	20953	21017	-1	0	20757	21086	21017	4.56E+10	2073	99	5.04E+12	6.76E+09	2.20E+07	4.31E+08	6390	5.21E+12	21025	40.7	-0.1801	0.3468	27	1
811913	14885	490.6368	20952	20954	20952	-1	0	20584	21084	20952	3.55E+08	189.5	216	5.04E+10	3.55E+08	1.87E+06	1.82E+07	6420	3.22E+10	20963	37.7	0.05609	0.2355	17	0.9943
811913	14888	686.3378	20952	20957	21017	14917	0	20757	21111	21024	6.33E+08	490	85	5.37E+10	2.46E+08	1.29E+06	8.39E+06	6402	5.26E+10	21009	34.8	-0.3605	0.2127	25	0.7027
811913	14890	370.2373	20952	20959	20917	-1	0	20769	21024	20917	7.07E+07	1117	77	6.35E+09	5.50E+07	63280	420763	6416	6.55E+09	20923	33.4	-0.0892	0.299	11	0.8327
811913	14891	545.3502	20952	20960	21456	15228	0	20836	21032	20952	7.72E+07	45.13	60	6.76E+09	1.08E+08	1.71E+06	7.72E+06	6390	6.34E+09	20952	30.2	-0.1777	0.3404	11	1
811913	14892	442.5717	20952	20961	20903	-1	0	20656	21017	20903	5.45E+07	1101	100	5.28E+09	1.21E+07	49548	399654	6416	5.40E+09	20906	35.9	-0.09042	0.2783	11	0.4511
811913	14894	456.7711	20952	20963	20969	-1	0	20741	21063	20969	9.94E+07	393	56	6.99E+09	9.08E+07	252825	1.50E+06	6411	6.10E+09	20958	34.1	-0.2759	0.2878	13	0.7782
811913	14895	617.3778	20952	20964	21125	-1	0	20836	21264	21125	4.10E+08	100.4	75	3.33E+10	4.06E+07	4.08E+06	1.74E+07	6381	2.82E+10	21127	29.4	0.05705	0.269	41	0.6829
811913	14896	411.9293	20952	20965	20952	-1	0	20852	21017	20952	6.40E+07	205.5	28	1.94E+09	2.62E+07	311497	2.67E+06	6408	2.04E+09	20947	26.9	-0.01543	0.3358	9	1
811913	14897	429.7373	20952	20966	20080	14100	0	20690	21024	20917	2.34E+07	193.7	36	9.95E+08	545921	121058	1.00E+06	6411	1.05E+09	20922	29.8	-0.005365	0.3124	10	0.1423
811913	14898	804.0522	20952	20967	20917	-1	0	20690	21024	20917	9.17E+06	435.7	71	7.35E+08	9208.9	21051	93885	3581	7.73E+08	20918	30.9	-0.06482	0.2875	10	1
811913	14899	946.7634	20952	20968	20935	-1	0	20690	21061	20935	1.99E+07	1249	32	8.19E+08	1.12E+06	15952	89711	6428	8.42E+08	20927	30.9	-0.06571	0.3218	10	1
811913	14900	544.8589	20969	20970	21456	15228	0	20852	21039	20969	1.10E+09	296.2	27	3.45E+10	1.10E+09	3.70E+06	2.21E+07	6422	3.52E+10	20964	26	-0.1343	0.3372	9	1
811913	14903	422.642	20969	20973	20952	-1	0	20724	21061	20952	1.22E+08	7831	37	6.04E+09	3.74E+07	15630	102718	6425	6.14E+09	20953	31.7	-0.06488	0.281	12	1
