Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Ion_131.144	Weighted Avg Pct Intensity Correction	Ion_126.128_SignalToNoise	Ion_127.125_SignalToNoise	Ion_127.131_SignalToNoise	Ion_128.128_SignalToNoise	Ion_128.134_SignalToNoise	Ion_129.131_SignalToNoise	Ion_129.138_SignalToNoise	Ion_130.135_SignalToNoise	Ion_130.141_SignalToNoise	Ion_131.138_SignalToNoise	Ion_131.144_SignalToNoise	Ion_126.128_Resolution	Ion_127.125_Resolution	Ion_127.131_Resolution	Ion_128.128_Resolution	Ion_128.134_Resolution	Ion_129.131_Resolution	Ion_129.138_Resolution	Ion_130.135_Resolution	Ion_130.141_Resolution	Ion_131.138_Resolution	Ion_131.144_Resolution
811913	20114	hcd	811.75	988271.56	130.1351	1054059.95	49629.72	27544.61	29089.58	0	40348.46	0	8878.11	1054059.95	0	60340.04	36505.76	10	29.35	16.23	19.67	36.01	24.99	39.31	7.65	603.11	41.68	59.32	22.2	65002	62102	64702	64802	64402	65402	59500	66206	72100	64902	64102
811913	20116	hcd	562.84	11167234	562.8419	1375523.32	572549.41	1337462.43	623455.02	0	836090.06	135395.04	668483.63	465483.78	0	634189.82	773023.86	4.2	60.88	140.3	71.78	121.93	94.67	22.33	78.74	51.21	148.42	67.19	84.55	66402	66506	65802	66502	66802	63102	66202	65502	65902	65402	65802
811913	20117	hcd	721.85	2022655.75	721.853	913542.08	199894.75	913542.08	206836.11	0	145353.6	24798.17	31875	99207.53	0	52998.91	323248.62	8.3	82.07	368.6	91.56	73.47	65.59	14.51	18.85	41.02	95.78	22.8	132.29	66702	66406	66802	66802	65802	62802	62502	64902	65402	64002	66206
811913	20118	hcd	806.09	1336089.63	130.1351	1380099.7	16574.06	156806.89	115187.8	0	1159192.35	557431.01	56184.49	1380099.7	0	564851.03	121940.64	5.4	4.05	36.62	31.51	25.7	274.33	139.17	28.92	331.18	36.33	142.89	29.23	44200	65102	65002	64500	66402	66402	63602	66106	67902	65602	65302
811913	20119	hcd	540.33	6692452.5	540.3304	481801.82	322364.66	445555.99	320767.45	0	352037.24	93335.14	92571.51	165060.1	0	150104.27	282151	4.5	145.13	198.64	157.1	221.48	168.91	55.84	56.1	77.19	218.68	68.63	130.92	66802	67302	66102	67202	66202	65702	65402	66202	66606	65602	65902
811913	20120	hcd	508.75	876788.25	747.3643	164671.98	58666.44	106404.07	77082.76	0	87939.2	0	37885.96	45296.53	0	74921.99	75899.81	3.9	55.02	98.48	76.77	160.34	86.89	65.44	42.2	45.99	117.94	68.75	72.01	65402	66602	66802	66606	66302	65702	64602	65502	65902	65902	65602
811913	20121	hcd	718.83	1268713.25	718.8569	142356.64	60991.24	115577.11	94144.51	0	88763.78	20715.77	11730.32	107780.28	0	142356.64	72639.76	4.8	21.89	40.97	35.78	26.77	34.23	9.91	6.68	40.46	26.4	51.97	26.62	63302	65402	64702	64702	64802	61300	67500	64702	63702	65502	63902
811913	20122	hcd	883.44	634470.81	883.4385	338728.27	338728.27	227174.21	74570.34	0	121200.79	7956.7	4413.72	60159.01	0	34844.21	111484.83	7.6	444.85	295.17	133.82	317.29	164.8	30.62	16.94	78.31	96.67	47.22	144.28	67506	67302	66002	67002	66702	64602	62402	66302	66002	64702	65806
811913	20124	hcd	587.37	1692413.25	587.3724	717081.67	229555.02	717081.67	198539.22	284318.23	219222.95	0	69729.04	122569.65	398056.51	99444.96	218920.24	6.3	88.33	271.55	83.88	130.28	89.84	40.68	35.38	48.77	152.82	38.57	86.01	66402	66806	65902	66402	66102	65002	64702	66502	65402	64702	65802
811913	20125	hcd	686.34	348375.53	686.3857	96266.66	44148.8	63447.89	85630.48	0	96266.66	51343.26	24785.28	78933.21	0	47316.06	75673.14	3.1	16.44	23.26	33.22	33.77	37.56	21.11	11.56	29.86	24.54	18.13	27.96	62202	62902	64702	65202	65106	63602	62002	64502	64202	62302	63802
811913	20126	hcd	765.83	1352366.13	716.8429	312405.26	131840.18	29896.17	31808.27	0	150620.79	149827.94	10978.81	69219.64	0	58909.97	312405.26	7.1	76.9	17.61	25.69	63.55	88.51	89.49	11.46	44.95	23.11	34.86	176.96	66502	63202	64602	66402	66402	66202	60502	65502	64002	65202	65706
811913	20127	hcd	519.34	4187491.25	519.3438	461279.67	128943.56	412055.29	200648.03	461279.67	206341.08	102533.93	93807.62	120621.88	0	77027.33	187663.14	4.2	99.53	312.15	162.43	373.73	168.6	99.45	86.75	94.57	289.26	59.93	147.05	66902	67002	66602	67306	66502	66402	66002	66802	66102	65402	66102
811913	20128	hcd	451.52	1850588.5	451.288	361680.73	361680.73	175745.37	167336.35	0	148350.24	0	27857.83	72113.62	0	61510.2	162403.74	5.6	326.53	157.39	177.22	219	144.15	60.75	35.96	67.45	142.98	56.08	146.1	67206	67502	66902	66702	66502	65402	64402	66102	65802	65902	66106
811913	20129	hcd	830.71	163076.88	830.4336	61019.31	23813.54	32276.88	49146.4	0	33059.49	8129.09	5887.57	35034.52	0	40953.23	61019.31	4.6	22.38	30.03	47.98	42.92	34.28	10.91	8.75	34.1	54.56	38.78	57.67	64502	64802	65706	65902	64502	61200	59000	64602	64702	64102	66106
811913	20130	hcd	556.29	2243100	556.2928	299049.52	104857.84	185771.09	143697.48	0	192775.72	0	49500.24	79102.63	0	84482.84	144179.98	4.1	61.38	107.92	90.02	153.92	119.19	48.95	40.02	49.26	176.27	49.89	88.02	66402	66702	66602	66802	66902	65802	65302	66802	65806	64702	66002
811913	20132	hcd	646.01	8989182	646.0089	2732752.6	321407.2	891598.22	1255901.83	0	732113.66	0	598438.54	424809.99	0	101634.73	399807.65	6.7	40.98	111.51	161.7	170.47	105.55	25.73	90.02	53.93	344.42	14.79	61.56	65002	66702	67102	67102	66302	64402	65902	67002	66206	63502	65202
811913	20133	hcd	636.05	2307860.75	636.392	489656.24	93441.39	172354.59	212094.81	308836.92	210666.59	0	84695.17	89996.25	0	65876.66	120011.49	4.6	29.39	53.59	69.05	102.68	70.89	115.14	34.15	33.94	151.67	21.04	41.54	64602	66102	65802	66502	65702	65802	64702	64402	66006	61602	64402
811913	20134	hcd	647.85	2867258.75	647.8526	1093754.72	442423.04	358956.93	341697.5	0	211867.29	86915.71	1093754.72	128302.45	0	444896.81	312725.07	5.9	132.07	105.74	112.19	107.71	77.76	32.25	325.08	42.95	150.08	129.57	94.76	66706	66202	66702	66602	65602	66400	66502	65702	66002	65602	66002
811913	20135	hcd	387.74	4001524.25	387.7457	568429.82	354237.65	526409.81	383957.24	0	438973.77	0	53268.88	308809.99	0	155485.63	407193.03	4.9	475.67	696.17	554.7	804.58	617.42	126.44	123.04	407.85	749.04	215.35	546.8	67302	68002	67902	67206	67702	66302	66802	67102	66402	66802	66702
811913	20136	hcd	749.91	903895.88	749.9129	247992.75	80604.73	114266.82	214900.68	0	185799.97	0	48244.46	51316.12	0	51736.69	222307.35	4.6	96.85	135.91	265.13	304.42	238.79	55.89	74.75	63.85	217.49	62.43	265.07	66602	67602	67302	67106	66902	65502	65902	65902	66102	66400	65502
811913	20137	hcd	745.41	1446018	745.4144	375978.63	81389.39	84151.46	203500.28	375978.63	152616.21	0	26775.84	34220.84	0	71459.48	167345.9	5.7	86.5	89.79	221.46	398.64	174.33	86.03	43.59	40.66	250.91	73.54	177.55	66702	66002	67002	67006	67002	66702	64202	66700	65902	65502	66502
811913	20138	hcd	785.77	340726.41	858.4069	224761.71	20972.93	50826.16	87753.37	224761.71	84625.48	0	21821.3	78586.94	0	45682.42	110424.03	4.6	16.79	40.83	71.3	181.74	71.98	61.66	22.16	65.57	48.42	38.16	87.7	63302	65602	65902	66606	65702	65902	62802	65602	65102	63702	65602
811913	20140	hcd	595.34	20234512	595.3383	1508124.99	279064.38	854475.99	460936.21	1508124.99	474902.95	0	60904.51	227437.33	1162096.69	291774.1	433178.86	5.4	44.04	133.41	76.33	245.36	79.46	58.82	18.83	38.51	179.66	45.63	71.91	65802	66702	66402	67006	65902	65502	62902	66102	66102	64302	65802
811913	20141	hcd	590.63	5399503.5	590.8597	586268.18	262305.13	586268.18	201626.57	0	182156.73	0	279222.27	215450.1	0	345005.52	217735.76	5.4	40.37	88.83	34.37	32.45	31.11	14.34	44.88	34.84	43.17	53.23	34.19	65402	66306	65002	65002	64602	61502	65202	65202	64402	64506	64302
811913	20142	hcd	629.4	4028528	629.3939	1635231.74	65779.58	743237.12	366598.3	0	416909.34	0	21906.99	236008.39	0	92799.49	327813.72	6.8	19.89	217.72	110.18	490.33	129.24	64.88	23.77	69.19	355.8	28.62	103.81	64002	66502	66302	67106	66402	65802	63402	66502	66302	64102	65602
811913	20143	hcd	562.82	5810341.5	562.8175	841156.43	432675.92	841156.43	449926.74	0	444017.97	93302.6	605392.8	308542.17	762583.99	481532.46	589388.95	3.8	50.72	97.57	57.14	91.41	57.38	16.96	75.45	38.01	93.44	56.42	70.4	66102	66806	65202	66202	65202	62300	65602	65002	65802	65502	65202
811913	20144	hcd	583.32	732527.13	583.3033	305768.64	137773.57	178077.73	152239.04	0	183568.71	85721.81	76750.64	124070.63	0	85654.18	151182.48	3.9	33.43	43.05	40	77.66	47.51	25.74	22.84	31.36	68.33	21.41	37.99	65102	65702	64402	66606	64602	64302	63702	64502	65702	62602	64502
811913	20145	hcd	742.72	1718732.38	700.0516	803836.31	41126.86	803836.31	486383.42	212012.2	319805.96	22941.24	7582.55	121961.54	0	72463.17	317107.69	7.7	10.22	185.81	115.4	64.07	82.52	9.43	9.36	28.8	117.56	17.63	76.18	60400	67006	66002	66302	66102	61400	59100	64702	65706	62502	65802
811913	20146	hcd	660.89	1130813.88	660.8942	238829.53	86170.4	169017.95	128894.2	0	184387.24	0	30834.4	98329.44	0	178800.16	125358.75	4.4	77.41	150.01	122.98	213.15	172.45	69.96	42.31	93.94	212.82	157.01	114.97	66802	67302	66302	67002	66602	66002	64602	66302	66406	66102	65802
811913	20147	hcd	863.39	387086.22	863.3885	22427.24	5147.84	5909.19	22427.24	0	16894.8	8566.06	2848.41	11958.81	0	10928.34	17166.18	4	3.67	4.13	15.99	12.08	12.75	6.71	2.85	8.62	9.88	7.63	11.79	44500	45300	61606	62702	61602	64300	43200	57900	59400	64200	59906
811913	20148	hcd	828.97	511133.03	828.9677	218528.35	150002.4	85548.39	210598.01	218528.35	206748.87	14192.84	312.72	70815.29	0	84444.08	162539.22	5	91.97	52.45	137.12	137.05	134.48	17.85	8.44	44.71	50.34	51.99	98.42	66702	65902	66302	66606	66402	61702	59500	64602	65202	65102	65902
811913	20149	hcd	793.4	628132.13	793.4083	413888.06	69585.07	80530.76	119972.9	0	220365.72	0	17103.16	413888.06	0	83937.21	142761.74	6.4	62.66	71.17	114.4	60.75	202.73	40.57	28.57	362.63	104.95	87.18	126.56	66602	65802	66802	65702	66602	65502	64502	66506	67002	65802	66502
811913	20150	hcd	897.47	743099.06	897.4701	498922.41	98806.38	87947.45	119717.33	498922.41	212377.75	28804.55	19092.53	28295.62	0	54424.81	74359.98	7.1	145.12	131.4	189.2	727.81	318.72	84.9	53.23	44.55	317.59	77.59	114.86	67402	67202	66702	67706	67502	66302	65902	66100	66402	65902	66202
811913	20151	hcd	866.45	613063.81	866.4443	54638.37	14547.47	34522.88	12458.22	0	21930.11	0	7256.02	16433.28	0	17689.47	18005.49	5.1	20.77	48.94	19.72	81.08	32.55	12.63	13.02	24.03	40.6	25.32	26.22	63402	65702	61402	65506	64302	62302	60502	65302	64102	63702	63502
811913	20153	hcd	646.9	14022485	646.8947	1850101.38	944974.03	1339550.01	1035386.52	0	804306.76	64228.49	134219.07	390689.77	0	409531.48	605388.67	5.8	120.4	168.96	141.59	235.01	111.52	23.06	29.32	50.45	231.91	51.86	81.77	66902	67102	66502	67202	65902	64602	63702	66002	66306	65302	65102
811913	20154	hcd	805.76	1481821.25	130.135	1523278.21	34118.38	171587.23	99950.44	0	1302904.91	744013.93	9778.99	1523278.21	0	643490.75	119513.09	5.8	7.44	36.48	26.2	22.06	279.76	166.18	18.24	332.85	36.88	146.71	26.07	57500	64702	64402	64500	66602	66502	62502	66006	68002	65702	66302
811913	20155	hcd	452.62	6347400.5	452.6227	740092.82	531027.15	599093.95	350366.01	0	205937.52	0	55961.63	115120.73	0	117582.52	740092.82	5.2	262.03	293.28	193.75	358.07	114.36	134.93	38.91	63.53	217.71	58.53	361.37	67302	67602	66402	66906	66202	66002	64802	65902	66402	66800	66002
811913	20156	hcd	687.41	2678253.5	687.4139	491950.28	142167	191221.47	368125.68	0	312857.78	140846.08	38087.4	213785.39	0	142220.63	231824.34	4.5	60.37	80.55	160.46	212.67	141.59	72.6	27.06	92.6	142.42	61.15	98.71	66502	66802	66502	66806	66202	65502	63902	66702	66502	65902	65702
811913	20157	hcd	615.56	2879329.25	583.358	493874.35	160145.18	345861.11	333869.82	0	367145.61	163503.74	78483.24	170100.19	0	161528.33	477169.28	4	18.62	39.65	40.47	46.66	45.21	21.7	12.97	20.91	58.45	18.91	55.51	63502	64702	65802	65502	65202	63002	61202	64402	64906	62902	64902
811913	20158	hcd	896.97	1209555	896.9658	805639	165785.02	159422.91	176415.33	0	293516.07	0	19053.66	45431.53	0	80863.33	84059.47	6.7	146.2	142.9	169.14	709.75	266.92	18.26	39.3	39.76	297.2	69.8	81.28	67202	66802	66302	67406	67102	64002	65102	66700	66302	65902	65702
811913	20159	hcd	763.35	246440.47	763.4378	59598.04	30796.82	46244.46	36535.29	0	38947.59	0	7500.29	18470.88	0	27684.15	29937.51	3.8	28	41.67	35.67	58.13	37.6	48.07	9.49	19.64	30.14	25.04	27.38	64202	65702	64302	66106	64602	65302	60700	63102	63802	63902	64702
811913	20160	hcd	642.84	982462	642.832	204075.75	91548.29	175024.44	101985.96	180602.34	103402.21	68033.99	31865.18	73364.36	0	64938.43	103650.97	4.3	55.43	104.31	66.18	116.41	66.5	47.36	25.67	45.96	121.38	39.03	63.69	66602	66602	65302	66902	65702	65502	64102	65202	66006	64802	65502
811913	20162	hcd	619.83	1771032.88	437.7643	293100.93	132785.84	159266.81	169943.58	0	145374.22	0	58840.02	130987.8	0	90788.35	164241.63	3.6	46.73	55.26	63.45	72.76	55.16	39.46	25.88	47.19	102.14	32.36	58.75	65202	66002	66002	66002	65202	64802	63802	65202	65906	64902	65202
811913	20163	hcd	562.82	6540272.5	562.8179	644078.95	292423.94	644078.95	285713.42	0	376503.25	91247.89	332201.66	328001.46	0	397645.69	506050.72	4	47.31	103.07	50.48	104.85	65.14	21.9	58.58	54.79	87.62	64.48	82.29	65602	66402	65102	66506	65602	62902	65302	65602	65902	66202	65802
811913	20164	hcd	584.66	5104267.5	584.6617	473017.47	284034.84	473017.47	437288.57	0	317180.7	102567.66	75449.66	308130.24	0	172199.46	438513.13	4.7	48.69	79.78	78.66	77.73	59.16	22.88	17.91	52.95	81.34	30.57	75.27	66102	66106	66002	66402	65502	63902	63502	65302	66102	64302	65702
811913	20165	hcd	632.87	7458468.5	632.8707	1040792.05	601669.02	387691.22	285615.75	0	473664.54	61732.34	133083.23	247085.65	0	201695.4	330085.61	6.2	142	92.18	79.98	252.81	117.6	31.04	40.74	60.12	118	49.51	81.19	67102	66402	66302	67106	65902	64402	65002	65902	66102	64502	65602
811913	20166	hcd	602.98	3423461.75	602.9838	410955.58	275841.88	410955.58	305967.69	0	306868.93	0	53025.24	126459.99	0	251403.53	313716.24	5.2	50.49	74.12	60.27	55.14	59.82	19.18	14.74	24.91	74.63	45.2	57.83	65802	66206	66302	65702	65802	63602	61002	64502	65202	64702	64902
811913	20167	hcd	717.42	6703005	717.4241	4771732.06	1057304.88	68062.96	25274.16	0	92878.69	0	53250.29	4771732.06	0	183882.18	119481.58	11.7	309.46	20.16	31.57	75.89	28.53	64.08	17.71	1353.83	35.49	107.88	34.84	67006	63102	64902	66302	63802	65702	63502	66706	83202	65702	64002
811913	20168	hcd	775.77	1113979.75	130.1351	1187922.04	26490.26	28027.75	419399.61	0	57645.01	57858.3	23725.6	1187922.04	0	46106.71	291727.13	10.1	14.25	13.86	208.14	28.74	42.44	45.89	13.93	569.96	36.5	45.43	139.6	62002	64300	66706	65402	65002	65102	61202	65706	73802	64802	66302
811913	20169	hcd	784.91	1579441.25	784.9118	318319.07	71286.91	223201.59	153153.12	0	180231.23	318319.07	70980.69	83285.2	0	110962.18	136979.67	5	55.66	170.43	123.91	158.14	147.47	247.62	67.34	77.72	215.4	84.7	108.83	66102	66902	66602	66802	67002	66606	65502	67002	66102	65602	66202
811913	20170	hcd	531.05	3972056.5	531.3352	292011.17	249431.58	214689.74	157549.18	0	174535.97	50922.17	55771.13	94754.23	0	131143.1	197764.84	4.9	66.54	57.1	47.8	82.6	50.06	18.9	19.42	26.95	71.55	35.53	54.49	66502	65902	65702	66406	65202	63202	63402	64902	65502	64702	65302
811913	20171	hcd	502.33	11045064	502.3317	1194512.83	557244.13	272452.86	283717.65	0	419472.74	117230.64	60074.82	1194512.83	0	209561.42	324134.54	6.9	256.21	124.45	152.02	216.26	200.69	80.04	43.17	535.34	199.15	113.87	149.11	67206	67002	67002	67402	67002	66402	64402	66206	67102	66302	66502
811913	20172	hcd	865.78	122032.22	1225.6029	21988.03	12458.16	20180.6	13734.23	19990.76	19085.77	0	2775.22	6455.17	0	6493.56	14487.85	4.7	6.91	11.04	8.23	11.85	11.01	3.55	2.43	3.73	12.14	3.62	8.18	64600	60002	58600	61702	59402	41900	40400	47100	60406	45900	57700
811913	20173	hcd	444.75	2815020	444.8186	308609.78	64456.19	308609.78	163556.55	230775.26	141487.89	0	27355.21	85009.33	0	76760.32	215760.24	5	33.46	156.02	86.81	130.07	77.88	65.67	22.15	46.17	155.2	39.15	110.55	65102	66706	65702	66402	66102	65702	64702	65102	66402	65702	65902
811913	20174	hcd	447.75	1291875.25	568.7944	139828.7	136708.46	79769.27	89632.3	101528.94	88352.09	59367.31	28231.34	139828.7	0	66164.58	89463.14	4.4	100.94	58.61	74.75	80.4	70.44	50.5	26.82	105.56	89.86	52	67.71	65906	65902	66302	65602	65602	65602	64502	66606	65702	65602	65302
811913	20175	hcd	745.42	4255221.5	745.4135	242278.43	45495.41	61398.29	125257.1	0	95546.88	0	13676.62	33004.3	0	37594.75	121731.99	5.1	23.02	31.28	65.17	124.97	52.65	47.9	11.91	19.26	82.2	19.29	63.1	64702	65002	65802	66706	65002	65602	59202	63602	65602	60702	65102
811913	20176	hcd	860.35	300315.63	828.3547	90561.58	22151.16	36491.61	36808.62	0	46244.31	16595.03	3090.38	18352.04	0	25387.37	37117.73	4.8	26.7	43.55	46.81	70.51	58.54	24.13	9.94	23.62	107.97	30.42	46.93	64502	66702	64802	65902	65302	62702	60300	63700	66206	64602	64202
811913	20177	hcd	763.02	119707.75	688.3367	40860.35	26065.61	40860.35	35695.67	0	33207.39	32075.81	9126.5	24494.51	0	27604.06	31837.46	3.8	28.61	44.35	41.66	48.3	39.19	37.83	12.92	29.22	37.13	30.47	35.16	64202	65402	65102	65106	64202	65002	61202	64202	64502	64202	64302
811913	20179	hcd	724.35	1731026	710.3951	1516251.11	26809.3	175229.18	137906.18	0	468790.41	0	79767.1	1516251.11	0	540081.7	271613.84	6.1	1.88	11.79	9.95	10.33	32.21	8.3	7.49	100.35	18.15	39.13	18.24	46600	62202	58900	61000	64802	59000	59100	65406	64902	64202	62502
811913	20180	hcd	615.56	2438825	615.3574	358579.53	98860.71	221036.4	188708.31	0	181623.71	0	49437.92	96771.77	0	91697.2	358579.53	4.1	14.78	32.49	29.32	44.77	28.8	11.27	9.86	14.78	43.3	13.65	52.62	61802	65302	64702	65206	64502	60100	60300	61902	64302	60702	64802
