Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Weighted Avg Pct Intensity Correction
0	21408		848.43	993233.25	127.1311	1024640.94	446434.34	525502.75	1024640.94	628273.94	437473.94	541415.5	476700.69	464165.28	413130.91	462269.91	3.7
0	21409		620.35	497894.28	130.1411	515161.31	275582.97	377765	276051.47	336237.22	348209.97	361257.22	389154.84	386753.78	515161.31	394662.34	3.3
0	21411		552.32	47735260	376.2754	18021836	15897645	15803359	14343896	16144916	15103129	16991100	17900774	16631812	16328052	18021836	3.1
0	21412		490.53	380207.66	110.0715	200860.91	169853.38	158813.47	159358.77	175372.77	172187.55	172056.7	199562.34	183033.94	200860.91	188644.13	3.0
0	21413		742.0	553644.38	433.2971	398693.38	358284.38	372366.41	296117.88	345405.53	364179.72	373165.97	398146.16	367229.06	362250.94	398693.38	3.2
0	21414		669.02	623773.13	669.3629	371408.44	322164.38	306258.75	270845.56	350678.5	308531	367637.78	337751.66	330293.13	324970.31	371408.44	3.1
0	21415		678.11	374759.47	230.1702	204397.45	169841.16	168752.13	177252.56	163335.59	183826.22	199357.5	186591.25	190787.86	189958.59	204397.45	3.1
0	21416		763.38	309428.84	230.17	264721.78	204212.83	223366.69	219521.73	217438.56	238269.94	264721.78	248003.63	234320.08	255946.2	251776.88	3.1
0	21417		729.61	194682.81	230.1701	165757.13	144979.84	142122.03	165757.13	137581.3	151848.53	151620.39	143933.61	143170.09	146506.56	160436.69	3.2
0	21418		812.35	919201.69	506.7895	117280.49	88632.85	91552.88	117280.49	85907.13	82641.05	90187.27	98855.26	84187.95	88427.95	92400.58	3.1
0	21420		697.72	60516468	230.17	57127572	51052248	50726248	27044438	48786088	56824492	55452572	53551420	57127572	54984436	56461804	3.4
0	21421		487.32	3022109.25	143.1178	584928.31	553811.5	548464.44	480338.38	532967.06	556642.06	566315.81	558913.94	552438.38	546003.06	584928.31	3.2
0	21423		604.36	41212976	230.1699	38640596	30256638	31163178	25732498	28316050	31397376	35117224	34429532	34003168	34617296	38640596	3.2
0	21424		650.73	5676785	129.1377	5745792	5653450.5	5745792	4073299.5	5081332.5	5363961.5	4904080.5	5623008.5	5535782	5218386.5	5381135	3.4
0	21425		430.25	3107328.25	136.0756	536480.81	516471.09	495968.44	345749.19	441759.88	536480.81	486641	488836.16	514307.31	512563.84	519619.72	3.4
0	21426		503.86	1100691.88	504.3339	422489.19	346316.88	393914.75	349264.69	353031.5	385133.41	391591.41	395640.16	406624.25	422489.19	420715.28	3.2
0	21427		637.32	778586.63	110.0715	209053.09	195370.47	161231.53	153333.3	184977.95	202475.14	181976.2	179576.78	137373.02	209053.09	171078.06	3.5
0	21428		400.26	472317.72	175.1189	185182.48	177059.97	152739.5	185182.48	171809.91	158455.48	168024.41	160391.69	171626.56	174288.02	177445.11	3.2
0	21429		1074.0	585416.56	230.17	207541.42	200317.59	183488.03	111317.41	183357.11	194160.75	207541.42	189839.72	178673.66	198236	200433.13	3.5
0	21430		775.45	1351107.25	230.1699	767203.13	766548.13	746742.06	611671.19	690964.38	767203.13	698416.38	763554.19	726452.94	728134.25	733237.81	3.3
0	21432		675.67	1549728.63	230.17	1060367.88	911229.69	917110.88	744350.19	904135	958836.94	976634.06	941838.31	979628.19	1021850.13	1060367.88	3.3
0	21433		626.67	334199.69	230.1701	235832.55	226475.53	188372.91	235832.55	223868.91	215343.84	230616.77	219028.58	219811.91	202005.52	217137.53	2.9
0	21434		766.75	4871500	734.4045	3796645.75	3720621.75	3636123.75	2877127.25	3270692.5	3575302.25	3529400.75	3796645.75	3729945.75	3538902.25	3727054.5	3.3
0	21435		488.55	1865576.13	489.3594	703986.19	640226	642346.25	588138.5	625518.44	677285.31	633286.25	686594.13	678388.69	665950.56	703986.19	3.1
0	21436		694.47	1481812.88	127.131	1490049.25	1079443.13	1110883.5	1490049.25	1133255.38	1097650.25	1197020.25	1165227.5	1108468.13	1128553.13	1294794.63	3.2
0	21437		427.97	440033.13	376.2756	228834.59	209621.06	206335.89	168496.38	191932.48	228440.34	206815.77	216756.56	228834.59	210825.64	219202.97	3.1
0	21438		538.8	2059689.88	275.0804	1374040.88	852874.44	775681.56	640903.69	1374040.88	1223943.88	881662.06	718099.06	993328.44	745627.44	732114.56	3.2
0	21439		597.79	2034754.13	597.3516	651900.63	579561.25	561039	499987.5	557475.31	586982.81	622451.44	590998.25	613689.94	622206.69	651900.63	3.2
0	21440		791.72	746089.5	409.2303	153223	140818.66	138489.22	153223	147420.63	130423.88	151360.22	140071.73	130951.77	139619.66	147431.28	3.2
0	21441		436.28	999893.38	436.2813	474721.97	463359.63	458698	429929.88	458777.06	444514.31	449322.69	472034.97	451711.16	443791.47	474721.97	3.2
0	21443		578.64	134693296	136.0756	14608623	14608623	13770572	7572283	11714429	13708054	12675586	13318540	14127604	13797265	14273496	3.6
0	21444		732.88	688860.81	732.8853	550056.94	519389.03	482629.22	462752.03	489737.09	521989.94	514701.72	514300.13	499049.91	516480.47	550056.94	3.2
0	21446		523.54	18685654	136.0756	4957261	3933684.75	4000154.5	2166892.5	3817368.75	4428393	4548566	4444505.5	4346007	4614629.5	4957261	3.4
0	21447		494.82	5540013	230.1699	4840556.5	4234514	3968168	3027660.75	3687338.5	4398599	4512789	4265822.5	4379392.5	4492109	4840556.5	3.3
0	21448		517.3	1760360.75	376.2754	1009851.56	976456.25	868212.56	742944.38	850394.88	913643.06	937763.25	1004396.06	947670	1009851.56	1004401.63	3.3
0	21449		976.09	844476.88	975.5851	544334.5	529116.13	506046.91	384289.47	485746	522388.34	506088.06	526500.94	544334.5	501807.72	529031.06	3.2
0	21450		529.29	543159.31	230.1701	526342.38	433789.38	438508.66	313753.16	462847.69	462500.88	478474.75	478773.94	468911.53	469885.84	526342.38	3.2
0	21451		508.3	1143434.63	175.1188	1093948.5	887368.88	945222.69	878040.88	1013899.19	975889.38	1019869.69	1023042.38	989975.13	978972.5	1093948.5	3.0
0	21452		425.92	2633897.5	110.0715	636348.13	629925.75	572420.25	472110.59	515360.34	614104.75	569217.75	616767.19	573016.81	636348.13	616621.25	3.4
0	21453		646.66	1852700.38	645.8713	1040979.56	825703.44	819957.56	828810.75	869921.13	920662.63	946371.06	944135.81	991099.81	990628.94	1040979.56	3.0
0	21454		744.67	466628.5	230.1701	463577.22	393352.41	398218.47	322184.59	380910.91	426748.59	416538.44	403735.28	422704.47	423991.25	463577.22	3.3
0	21455		874.44	1174338.38	230.17	808434.56	808434.56	746990.38	477394	694324.25	741677.06	673850.63	775892.19	764028.75	741973.69	722083.94	3.4
0	21457		456.52	6497120.5	248.1805	2622419.25	2505259.25	2012944	1561570.88	2195055.75	2622419.25	2310194.5	2164888	1826485.63	2399473	2095794.75	3.6
0	21458		730.64	894859.25	230.17	551891.38	479955.84	510693.53	419376.34	444154.69	486539.56	492324.22	551891.38	499570.03	479993.84	523944	3.2
0	21459		621.0	2279348.75	230.1699	2029944.63	1232165.38	1310851.38	1076454.75	1192946.13	1358077.38	1349632.5	1407196.5	1420348.13	2029944.63	1385060.38	3.4
0	21460		672.99	1602712.88	642.3658	315013.16	281173.19	295936.25	239550.78	244262.3	283890.5	296180.41	291749.81	309990.63	275205.28	315013.16	3.2
0	21461		772.9	1415746.88	230.1699	1389821.75	1287462.25	1259329.38	1181780.75	1077036.63	1167010.13	1215765.88	1389821.75	1208812.75	1254461.25	1238565.75	3.2
0	21462		422.28	576695.63	175.1189	390779.69	340989.09	334563.88	287776.97	348499.03	358545.47	376762.59	390779.69	356930.47	368757.91	374390.44	3.0
0	21463		575.32	9073972	574.3707	2211785.5	1665437.25	1675909.63	1701304.75	1846929.88	1880255.5	2060518.88	1962237.38	2116102.5	2059353.88	2211785.5	2.9
0	21464		663.86	780831.94	230.1701	416989.97	320462.91	351263.91	344835.13	277860.19	285602.41	321047.13	416989.97	376444.09	368262.03	368590.19	3.1
0	21465		616.35	3275880	136.0756	1496124.88	330837.5	418316.09	1496124.88	662042.38	350197.5	517076.22	359142.94	335185.22	290859.03	344935.38	4.8
0	21466		447.96	1002077.5	376.2757	346253.03	313868.59	306810.06	242406.23	288353.88	320900	288493.81	331519.84	346253.03	324407.16	316054	3.1
0	21468		585.03	36321724	473.3282	7987579.5	7447496.5	7794711.5	5460163.5	7212382.5	7642055	7531876	7629430.5	7298284	7516167.5	7987579.5	3.4
0	21469		573.37	17129288	573.3679	14221043	12401739	13409100	10137551	12102623	14058566	14207605	12873334	12877866	13902343	14221043	3.4
0	21470		583.63	9855771	136.0756	1969492.75	1601310	1506338.63	1032276	1444121.25	1559045.5	1582356.38	1671595.5	1619511.75	1969492.75	1472136.5	3.3
0	21471		886.01	1018789.06	230.1699	751108.44	667548.81	698232.81	552385.44	661798.38	693077.5	707237.25	716629.44	675984.56	705168.19	751108.44	3.3
0	21472		468.27	664415.44	110.0715	411768.66	390474.38	367462.91	270404.22	374236.41	411768.66	381213.53	403411.03	362280.81	392726.53	372180.03	3.2
0	21473		1046.08	1085400.88	1046.0781	735103.31	601233.13	638871.06	293169.28	534926.81	686658.38	674945.81	619946.25	658502.56	705638.06	735103.31	3.8
0	21474		688.86	616550.63	130.1411	643079.06	360837.41	341362.94	335076.69	353536.13	370136.34	376378	370112.66	369173.41	643079.06	397694.47	3.6
0	21475		500.28	1399732.63	120.0809	279427.34	249144.48	240203.14	245937.5	220767.66	236422.86	247440.77	262158	252310.48	261156.2	279427.34	3.2
0	21476		700.01	1353613.13	131.138	1396130.25	937570.13	968009.94	667160.44	991502	1178422.75	1200662.25	1178293.63	1308300.25	1288430	1396130.25	3.0
0	21478		883.44	537925.06	130.1349	531771.13	521091.91	468743.19	319387.09	455344.94	474294.25	472804.56	513306.78	531771.13	490755.38	517957.97	3.3
0	21479		856.42	389340.94	127.1311	390660.81	289164.22	319846.81	390660.81	343186.72	316089.97	370326.91	347959.06	328143.97	332635.56	320972.56	2.9
0	21480		585.96	29823260	473.3282	7177940.5	6135527	6127665	4962307.5	5948403.5	6761190.5	7095682	6663024.5	7177940.5	6793439	7172512	3.1
0	21481		669.86	1185818.63	230.17	1170583.5	1098532.75	1020835.31	816337.75	953010.38	1096004.75	1026240	1065604.38	1056177.13	1109359.5	1170583.5	3.4
0	21482		403.83	1175122	230.17	286767.63	219433.2	224061.88	200107.63	213660.78	248744.67	249540.53	227164.97	234540.25	247472.73	286767.63	3.3
0	21483		591.34	1270088	376.2755	749156.94	544620.88	612405.31	572606.38	657315.13	713416.19	700417.94	683054.44	683514.31	722705.5	749156.94	3.0
0	21484		548.12	607603.94	248.1806	232649.47	207180.56	219417.98	169344.08	215832.08	208690.75	228976.2	226477.36	215247.02	232649.47	214615.34	3.2
0	21486		914.45	915218.5	262.1507	226195.28	219673.44	218706.02	189025.95	192861.3	213481.86	209319.45	217650.03	215229.14	226195.28	220347.48	3.4
0	21487		441.26	644701.13	230.17	205999.19	187178	184809.55	158173.8	186501.45	203704.67	205999.19	189582.33	187683.95	195454.88	200537.3	3.2
0	21488		468.07	924904.88	110.0715	529008.06	514982.78	497223.72	338904.16	470841.56	529008.06	476312.34	522992.09	443467.22	526353.19	494929.84	3.5
0	21489		451.91	1357898.13	120.0809	177755.78	147270.36	134485.81	120659.08	177755.78	172432.89	156024.06	157169.58	171391.53	151458.16	140576.69	2.7
0	21490		792.93	879769.94	230.17	559134.25	452407.34	467246.03	419206.75	496855.47	504984	503573.59	488785.88	511893.88	485299.09	559134.25	3.1
0	21491		599.01	554243.69	230.17	525889.69	448023.56	444323.47	525889.69	461035.16	463671.44	463043.03	465805.25	469378.09	490299	442227.19	3.0
0	21493		818.41	224996.72	409.2302	113239.67	107405.43	109799.62	88577.46	95904.66	109950.62	113239.67	109051.63	112006.02	110544	111359.18	3.3
0	21494		708.68	364484.19	274.0919	365289.59	313855.91	316000.16	202990.67	291497.44	342868.25	334499.06	330844.44	334144.47	343938.91	365289.59	3.3
0	21495		584.31	15725085	473.3282	5131026	4382073.5	4188553.25	2983800	4060729.25	4698500.5	4397815.5	4302972.5	4308573	5131026	4622978	3.5
0	21496		629.57	1373355	248.1804	715892.25	570341.25	654858.38	509555.22	570654.5	600747.94	634019.81	650829.5	657223.5	635665.94	715892.25	3.3
0	21497		655.4	571725.5	230.17	494304.44	446035.78	438264.38	414024.53	420672.13	442051.84	447247.88	479290.53	494304.44	440237.66	452765.84	3.0
0	21498		914.12	1377713.88	262.1506	287023.78	274056.38	255299.19	216035.44	235622.03	270472.91	278477.63	287023.78	256540.02	265079.84	273157.84	3.2
0	21499		708.35	360316.38	131.1382	371586.03	309490.88	313335.66	216331.64	282057.19	334228.38	334135.03	343999.28	349400.97	348899.78	371586.03	3.2
0	21500		878.44	659784.81	230.17	544821.06	512540.75	499188.19	355630.5	458135.47	532263.88	517865.5	537382	544821.06	530462.19	544542.13	3.2
