scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
242,0.2418,2,0.9625414,1341.67896,2.770712,3,0
243,0.2432,2,423.7617,263.66104,427.3688,3,0
244,0.2441,2,0.9948081,724.39697,2.814275,3,0
245,0.2451,2,548.139,265.11801,551.6583,3,0
246,0.2460,2,36.15112,728.47998,37.99172,3,0
247,0.2469,2,24.91175,441.26004,27.53374,4,0
248,0.2482,2,7.345343,409.26102,9.266823,3,0
249,0.2491,2,80.71351,383.74301,82.57927,3,0
250,0.2501,2,62.6253,784.38196,68.8727,4,0
251,0.2513,2,1.01054,429.24802,2.851262,3,0
252,0.2523,2,0.9255323,694.88000,2.748013,3,0
253,0.2532,2,0.9700297,213.15999,2.815459,3,0
254,0.2542,2,96.58994,510.78403,98.48963,3,0
255,0.2551,2,0.9235035,777.43494,2.753141,3,0
256,0.2560,2,0.9255071,724.39697,2.769229,3,0
257,0.2570,2,33.36061,540.81091,35.21394,3,0
258,0.2579,2,0.9504783,763.45898,2.760458,3,0
259,0.2589,2,0.9796554,1072.56604,2.845163,3,0
260,0.2598,2,1.944898,345.14005,3.892525,3,0
261,0.2608,2,0.9921864,426.26999,2.874955,3,0
262,0.2617,2,1.003338,1030.09802,2.956831,3,0
263,0.2627,2,0.9755596,429.24802,2.819803,3,0
264,0.2636,2,0.9878272,1131.54199,2.882424,3,0
265,0.2649,2,670.7184,263.66104,697.0742,3,0
266,0.2658,2,0.98406,724.39697,2.793018,3,0
267,0.2667,2,231.2508,265.11801,233.0769,3,0
268,0.2676,2,1.49917,615.39600,3.398649,3,0
269,0.2686,2,147.0247,441.26004,149.7881,4,0
270,0.2698,2,1.298683,409.26102,3.217137,3,0
271,0.2708,2,127.5306,383.74301,129.3927,3,0
272,0.2717,2,0.9439193,784.38196,3.658888,4,0
273,0.2730,2,0.9382767,631.32593,2.777782,3,0
274,0.2739,2,0.950188,824.48596,2.754554,3,0
275,0.2749,2,0.9377381,972.48193,2.810334,3,0
276,0.2758,2,2.195174,559.32300,4.023218,3,0
277,0.2768,2,0.9642544,777.43494,2.767032,3,0
278,0.2777,2,0.9501619,724.39697,2.780792,3,0
279,0.2786,2,25.43748,540.81091,27.17969,3,0
280,0.2796,2,207.9089,763.45898,209.9179,3,0
281,0.2805,2,0.9681361,1072.56604,2.808079,3,0
282,0.2815,2,183.162,881.51196,185.0582,3,0
283,0.2824,2,0.9906409,1034.52502,2.83614,3,0
284,0.2834,2,1.07566,1030.09802,2.943586,3,0
285,0.2843,2,0.9939414,1219.52905,2.883921,3,0
286,0.2853,2,0.9565294,1341.67896,2.810622,3,0
287,0.2865,2,521.6346,263.66104,523.5128,3,0
288,0.2874,2,3.650096,510.26602,5.567708,3,0
289,0.2883,2,599.8734,265.11801,601.7165,3,0
290,0.2893,2,0.9377141,502.31204,2.782942,3,0
291,0.2902,2,189.3489,441.26004,263.5692,4,0
292,0.2915,2,152.4524,409.26102,154.3517,3,0
293,0.2924,2,184.0619,383.74301,185.8441,3,0
294,0.2934,2,10.07328,723.88196,12.96107,4,0
295,0.2946,2,105.342,429.24802,137.1805,3,0
296,0.2955,2,0.9585606,694.88000,2.862904,3,0
297,0.2965,2,1.41851,213.15999,3.315604,3,0
298,0.2975,2,55.31923,510.78403,59.06062,3,0
299,0.2984,2,0.932612,989.58801,2.749139,3,0
300,0.2993,2,113.116,510.26602,114.9674,3,0
301,0.3002,2,2.922348,854.51892,4.789957,3,0
302,0.3012,2,0.9623977,252.17998,2.846267,3,0
303,0.3022,2,0.9725989,672.37000,2.859539,3,0
304,0.3031,2,1.628514,345.14005,3.527594,3,0
305,0.3041,2,0.9631523,1034.52502,2.834946,3,0
306,0.3050,2,0.9342315,794.97998,2.737489,3,0
307,0.3060,2,0.9206067,429.24802,2.732289,3,0
308,0.3069,2,0.961145,1131.54199,2.845196,3,0
309,0.3081,2,18.40413,263.66104,20.28275,3,0
310,0.3090,2,0.9621817,583.79993,2.777942,3,0
311,0.3100,2,677.1995,265.11801,708.2015,3,0
312,0.3109,2,0.9054435,728.47998,2.695049,3,0
313,0.3118,2,6.696508,441.26004,9.457131,4,0
314,0.3131,2,0.9322062,409.26102,2.772056,3,0
315,0.3140,2,2.028996,556.34094,3.902188,3,0
316,0.3150,2,0.9512028,784.38196,3.737527,4,0
317,0.3162,2,0.964323,429.24802,2.769416,3,0
318,0.3172,2,0.9269876,824.48596,2.7162,3,0
319,0.3181,2,23.04863,213.15999,24.90165,3,0
320,0.3191,2,0.9429533,510.78403,2.783103,3,0
321,0.3200,2,2.080734,989.58801,4.647807,3,0
322,0.3209,2,165.8794,510.26602,167.6718,3,0
323,0.3219,2,25.6924,540.81091,27.53471,3,0
324,0.3228,2,0.9457024,519.33801,2.778743,3,0
325,0.3238,2,14.56258,672.37000,16.57416,3,0
326,0.3247,2,1.008433,1239.62500,2.927739,3,0
327,0.3257,2,6.243625,426.26999,8.196378,3,0
328,0.3266,2,1.094435,980.56396,3.207469,3,0
329,0.3276,2,4.309394,429.24802,6.253467,3,0
330,0.3285,2,0.9326569,1131.54199,2.789176,3,0
331,0.3298,2,209.6756,263.66104,211.5105,3,0
332,0.3307,2,15.40428,583.79993,19.48895,3,0
333,0.3316,2,200.2047,265.11801,202.1047,3,0
334,0.3325,2,0.9435948,728.47998,2.771856,3,0
335,0.3334,2,188.3984,441.26004,191.2007,4,0
336,0.3347,2,0.9211392,607.37695,2.542594,3,0
337,0.3357,2,84.52775,383.74301,86.25744,3,0
338,0.3366,2,0.9427369,784.38196,3.672513,4,0
339,0.3379,2,0.9433056,560.28894,2.770897,3,0
340,0.3388,2,0.970243,824.48596,2.792213,3,0
